text_id,text
10028,"3 weeks bliss, husband just returned 3 week holiday dreams punta cana, n't usually feedback websites previous feedback exceptionally useful thought payback favour, felt necessary address positive feedback second time dom rep stayed previously 4star moon palace mexico make fair comparisons resorts, additionally worked travel industry 10 years visiting professional capacity range hotel chains world feel speaking knowledge experience.to begin journey airport hotel not really hotel not fair judge property factor, journey resort fascinating caribbean resorts predominantly hotel based useful insight country visiting, dominican people live basic accomodation prefabricated housing growing fruits vegetables keeping animals, mainly self sufficient think- good life exchange produce villagers sell roadside, keen wave smile yes roads bumpy adds experience, arrival hotel greated champagne no flannels juice bellboys register luggage room number checked in.check straight forward issued map resort information restaurants towel cards 2 room keys quite unreliable heat day magnetic strip not recognised door, reception did not try upgrade suite did email hotel concierge-eileen ostos advise anniversary larger average room fruit platter bottle champagne letter congratulations, room delightful easy, building 8-2nd right lobby, room 8210. king poster bed sofas vanity area wardrobe bedroom double wardrobe outside bathroom iron ironing board coffee maker dvd/cd player-warning uk guests-this not play dvds uk-i did try, said bedroom larger average, bathroom spacious shower bath fresh towels handtowels flannels-which replenished evening turndown service, happy home 3 weeks mini bar stocked coke sprite diet coke 6 waters coffee machine worked mini ants rooms-not hotel fault-it tropics, attracted sticky machine used careful, no tea bags room did think ahead packed pg tips glad, linen bed changed daily towel art 3 times 3 weeks did n't bother us.grounds stunning maintained, watered-even hours tropical storm, flamingos gorgeous grunting 3am, follow like lemmings, peacocks lovely did rat day pool-but convinced attracted platefuls food left ourside people rooms room servicethe beach pleasant tropical storms seaweed washed n't cleared immediately, sand coarser beaches island pale yellow, waitresses provide service beach not frequency pool, turtle trampoline quite good children small got away waves underneath lose footing fall lot, palapas plentiful fact beach day.the pool actually sections busiest closest beach swim bar, tends packed day entertainers based, prefer piece quiet recommend pool closest lobby- spent majority time spa, single day able palapa shade regardless time came out-although not late risers, waitress service quieter resort okay just ensured ordered double drinks wanted, took inflatables hold rubber mat wanted use, true people like hog day state obvious- not using, n't refuse-it n't theirs, hotel new ones week left around.restaurants attracted resort-the unlimited la carte dining, nights wait 25 minutes table-this issue just drink nearest bar, world cafe visited breakfast range food excellent.cereals breads omlette/egg bar smoothie bar smoked salmon champagne bloody marys fruit yoghurt bacon hash browns pancakes mickey mouse shaped children section, margarita maitre de-very friendly el patio mexican world cafe-the bar just inside nice, try create authentic mexican feel hats horse blankets, trio singers come nights sing song request, menu good portions small rich satisfy, enjoyed shrimp martini key lime pie, sanchez works evening time great guy himitsuchinese cuisine good cooked coconut oil-be careful sensitive, need close toilet day meal, rainbow chicken good chow mein.the teppanyaki tables good run 6.30 7.30 9.00 varies depending demand, 40 mins hand, tables sit drink outside n't problem, carlos waits sweetest person wish meet check skull belt, asks happy, oceana-seafront restaurant open lunch, lunchtimes offer subway style sandwich menu dessert bar, exceptional food, try vegetarian spa sub curried mayo liked salads crab/shrimp sub philly cheese chicken, yum, carlos works day-as does sanchez-another superb waiterdinner menu special calamari rings tasty recommend salmon grouper fillet, lucky waiter does liquor coffees setting alcohol pours, singing trio visited there.sea grill-next door oceana saloon style diner, uk based compare harvester grill-soup start visit salad bar, sierra chicken tasty ribs/chicken combo good, careful table artificial lake-you eaten alive mozzies-we wearing 90 deet repellent bitten glad took course malaria tablets malaria outbreak punta cana 2004, puddings good usually dinner-chocolate moose gateux nice, try ply liqueurs liqueur coffees mamajuana dominican spirit bits plants- not palatable, bordeux-adults french, upstairs oceana, elegant setting airconditioned windows ocean usually dark, menu impressive-snails duck salad scallops prawns soups cheese board chicken brie salmon pork fillet choc mousse white mousse, surprisingly quiet nights think mainly family resort no kids permitted here.la trattorianot really worthy separate review inside buffet restaurant, came twice pizzas not mood fancy food, service good usually fairly, want dessert just buffet self serve, bread olive oil balsamic vinegar makes pleasant light starter here.barsour favourite bar upstairs bar beach bordeux, no-one knew bar existed people went drink wait table, stunning ocean views.the beach bar advertised open 10-10 closes 5. disappointment stunning spot predinner cocktails.another bar inside oceana restaurant open 12. service good.we visited swimup bar usually rowdy barracuda- middle pool bar bar challenge served, usually wanted bottle water ignored bartenders preferred attention pushy assertive guests kafe-our favourite bar open air spa 5pm, service exceptionalupper lobby bar- problem getting served, woman, male not overtly pushy bit wait, average husband male friends wait 15-20 minutes, unfortunately bartender particular quite obvious pervy women shows theatre really good, enjoyed true love night stars impersonating beyonce usher karaoke predominantly songs american guests- n't enjoy much.at theatre jewel crown-rafael hotel characaturist, did portrait husband 40-it realistic, fact work outstanding, works 8-10pm early wait 9.15 sitting, used room service times, n't really necessary good food breakfast lunch dinner, just lazy, okay not outstanding sufficient, service good slow taking 45 minutes occasion.if taking children treat, explorers club extremely run fantastic facilities including pirate ship caves water slide night time kids films, mini club younger children beach.the shops hotel fairly limited sold bikinis bags clothing toiletries highly priced, girls work shop busy chatting phone serve did n't like giving change time tried refuse change tic tacs cost dollar, change shop door vendors come times week no set days quite persistent just told did n't speak english day did n't bother white lie, visited gym days whilst dreams, fairly equipped resort exceptionally clean, guy runs gym hands bottle water start working rolled towels available, trust need them- workout like boot camp, airconditioned high roof gets hot, warned, say hotel deserves star rating fantastic 21 nights return hesitation, resort 100 satisfaction 100 time comes close expect, staff really heart soul job nothing trouble, met fantastic people staying resort hello eileen uncle trevor alison sam lisa lawrence kevin megan darren julie spoke happy aspects resort said return booked-lucky, maybe day,  "
10029,"excellent staff just checked radisson night 31st, pleasurable experience, getting hotel little hectic construction kuhio street, inside staff friendly, elevators quick room awesome, mountain view room 24th floor, absolutely spectacular sit balcony looking beautiful lights night feeling nice tropical breeze, paul desk managers really took care, outstanding customer service skills, room clean housekeeping excellent view just spectacular, like fact ripping running day come quiet room, definitely stay, anxious turn remodeling,  "
10030,"simply brilliant fantastic stay.this hotel went past expected not praise enough.the broucher does not juistice does not tell great staff make hoiliday special.i not understand bad reports read dreams.ok road airport not like no way bad make worse world.o.k rooms bigger spotless clean clean sheets dailey bathroom cleaned twice day new towels time, room facility wish decorated good aircon, minibar on.the grounds amazing kept perfect order trees shrubs flowers exotic animals naturaly living there.the grouds vast plenty room pool spectacular really does length complex spotless clean spare beds it.the bar staff coming seeing require drink.the entertainment staff polite friendly getting join constant programmes.the resturants way better food glorious themed resturants like french special asian real character not deciede favorate great.the bars friendly nicely lively fun staff making cocktails day stocked premium brand spirits beers unusual.the trips hotel good recommend them.every aspect average say staff brilliant place clean beautifully decorated nothing much.special thanks maria maid beccy rep thomas cook sharon vip waiter martinez.a thankyou staff level people dominican republic.mr m brethertontamworthstaffsunited kingdom,  "
10031,"outstanding resort seclusion, visited 2 weeks august weather spectacular, resort secluded peaceful, looking party place shopping not, looking relaxation great food amazing beach satisfied, buffet ran later hours perfect dont want adhere schedule, make reservations 8:00 day sirenis great la carte restaurants, mexican italian steakhouse great food, chinese restaurant wasnt good, beach beautiful water great, walk endlessly beach kilometers, sports pretty good, plan leave resort lowest priced excursion 50, excursions pricey approx 100 taxi ride city cost 75, want buy souvenirs small huts beach offering items, overall great experience, return,  "
10032,"hidden gem, just returned days punta cana melia caribe tropical december 2005 stayed higher rated sol melia paradisus separate trip advisor review, overall highly recommend all-inclusive beach resort seeking reasonably priced holiday filled sun warm ocean, weather good 6 days sunshine 2 days partly cloudy skies day cloudy skies, needing detailed accurate pertinent facts keeping reading, 1 check-in rci timeshare members separate check vacation club office left general check-in, folks professional speak perfect english provide exceptional client service, no signs ask ca n't office located tropical lobby sure direct taxi lobby, vacation club happy make dinner reservations entire week, selected times wanted check-in provided written confirmation day, huge benefit normal guests reserve day advance dinner venue requires reservations, overall vacation club provided exceptional service easy phone ms. perla supervisor happy accommodate needs including re-booking cancelled aa flight jfk arranging extra night stay, management skills impressive say nice surprise, hopefully coming beach draw, let honest choose number destinations spa golf tennis polished setting, bavaro beach unspoiled gem americans discover, secure building close possible beach, ensures easier daytime access breakfast/lunch buffets opposite ends beach, called agora turey, allows bathroom breaks timed naps, vacation club rci buildings near beach great, best location 16 stayed, partial ocean view patio nice, rooms located story buildings, ocean views limited palm trees small dunes lining beach, ps, inclusive fee person day 50, apparently 30 2005. quite deal unlimited food drink including alcohol excluding wine, 2 royal service reviews stated way enjoy resort upgrade half dozen royal service units, units reserved timeshare owners property non-timeshare guests willing pay bit, units located adjacent main lobby caribe easy access la carte restaurants, units share private pool absolutely gorgeous sleek modern design, adjacent pool area outdoor bar sand box lounge complete self- serve light fare outdoor beds comforts trendy club n.y. l.a. miami, drawback royal service units distance beach, walk solid 10 minutes effectively eliminates private bathroom breaks timed naps enjoyed beach location, note private golf carts summoned drive directly beach clearly adds steps equation beach bums like spend 4-6 hours day beach, 3 getting walk reasonable pace resort not big, night dinner walked different la carte restaurant ocean unit 10 minutes, ps, la carte dinner locations located main caribe lobby minute walk tropical lobby, just minute familiarize layout, english map scored desk, oddly german versions available vacation club check-in, favor skip noisy tram crawls slowly resort does n't save time, 4 beach sand soft clean ocean gorgeous light aqua blue color yes toes, deeper dark blue water gives way strip aqua water swimmers sailors venture, sit tropical pool buffets restaurants, 9:30am huts shade claimed way towels books, swing breakfast, choice 8am day, fortunately no vendors walking beach invading personal space, occasionally resort staff try round folks activities like volleyball dance lessons aerobics, firm no gracias quickly polite firm, bring pocket spanish phrase book handy, basic skills went long way creating goodwill local staff.5 resort personnel staff friendly professional deserved tip handed, written service poor unless tip not case, staff worked hard resort maintained, 6 food read trip advisor reviews folks getting ill food, did n't happen selective, no fruit buffet no uncooked salad items buffet e.g, items washed non bottled water, obviously drink brush teeth bottled water, breakfast lunch buffet style indoor outdoor seating located right beach agora turey, food ok wo n't starve, lunch soft serve ice cream twice day, ps, drinks day served bars buffets, no beach bar servers beach bring flask whiskey drinker like, easily brugal anejo rum nicely aged oak perfect sipping dinner cigar, la carte dinner ratings follows chinese mexican best 4 5 stars dominican french good 3.5 stars did n't care caribbean 2 stars skipped american italian, note wine glass not good, wine enthusiast need buy bottle ranges 20, ps, no room service unless staying royal service units, 7 pool tropical caribe pools located beach bars right pools edge, ca n't say spent time pool beach bum, laid offered spots privacy relaxation including outdoor beds huts shade, 8 spa fitness facility massages relatively cheap 40 25 minutes 70 hour staff inexperienced, utilized private outdoor tents nice end just expensive oil rub, fitness room great used day, open 7am 8pm offered treadmills bikes stairmasters circuit training free weights dumbbells 65, locker rooms steam sauna hot tubs offered no towel service bring room, tennis locations clay/sand courts offer free rackets balls, not best courts not bad, bring water, golf costs extra located street, did hear course bit sparse, 9 guests majority guests europe did meet folks canada states, particular encountered quite russian guests lots families teenagers sporting hm bikinis, european guests sunbathe walk, topless adds mediterranean atmosphere, 10 nightlife caribe tropical lobby bars open 1 a.m. chic bar lounge clearly avenue bar, it__Ç_é_ open midnight located just outside entrance mexican restaurant, open air space combines stylish chaise lounges pristine white beds orange retro 1960__Ç_é_ style chairs, amber colored light boxes music provide tranquil environment that__Ç_é_ perfect sipping dinner cocktail firing fine cuban cigar negotiated earlier mere dollars.the casino located just desk caribe lobby offers blackjack craps roulette slots, it__Ç_é_ open 3 a.m. bar usually draws late night crowd searching special, fun pub/disco, tropical lobby didn__Ç_é_ make, maybe time,  "
10033,"location great service smile, checked argonaut nov 11th 3 nights, wife wish longer, arrival expectations view greater possibly delivered, bellman sam patiently escorted room room expectations met, manager mark concerned make sure everthing expected, bay view suite pointe reference, room dining area jacuzzi bathroom, room telescope viewing, flat screen tvs plenty comfortable couches chairs, lobby nice gas place used nightly gathering wine tasting.the location near shopping buena vista bar pier39 bike rental blazing saddles ideal active tourist, safe area, complaint minor, bar/rest closes 9pm, come hotel night cap use honor bar leave local watering hole.p.s, ericka ed helpful concierge, use helpful,  "
10034,"loved amistad partner just returned time one-week stay amistad, great little european style hotel, it__Ç_é_ located central city just steps away city__Ç_é_ main tram lines, museums easy walking distance, it__Ç_é_ great location doing tourist thing day enjoying night life evening, lots restaurants area too.what__Ç_é_ special staying amistad, expected clean quiet room small local hotel, got lot, limited menu breakfast included room rate, morning offered hard soft boiled eggs meats cheeses cereal toast juice coffee, it__Ç_é_ served 1pm, it__Ç_é_ nice way meet hotel guests, breakfast served family-style large table, you__Ç_ée got canal boat, no i__Ç_é not talking 747-sized hop hop tourist boats, amistad offers private two-hour boat trips normal sized pleasure boat, means canals big tourist boats won__Ç_é_ fit, booked late afternoon, turned dinner cruise canal including sandwiches bottle wine, good time booked boat twice, really liked hotel__Ç_é_ free wifi, brought pda able home email, no pda, no worries, rooms furnished full-sized desktop pc free internet, staff offered lots helpful sightseeing advice, like wwii history check dutch resistance museum, apparently hotel popular, book early, didn__Ç_é_, reservation rooms main building booked, able accommodate rooms building doors street, here__Ç_é_ best, annex rooms booked nights stay, upgraded penthouse apartments, nice, trip we__Ç_éÈe booking apartments stay.my criticism hotel room annex building got pretty warm afternoon couple sunny days, room faced west lots windows, fan room weren__Ç_é_ room afternoons, wasn__Ç_é_ big problem, yes stay hotel again.lwfort worth tx,  "
10035,"hotel stay, going spend days beijing looking hotel great breakfast excellent service spacious room easy going reasonable price best hotel stay 6 people family group norway including 2 kids aged 8 10 2 grand parents aged 60 carefully reading reviews beijing hotels different travel agents finally picked central plaza holiday inn 1 trip adviser list week stay beijing 18th sep. contact storm prior arrival email help book hotel quickly reservation reasonable price asked need picked airport arriving time did not use pick need meet relatives airport, arrived hotel storm surprised waiting actually worked additional hours just wait make sure ok, quickly asked plan suggested local chinese restaurant turns favourite place eat week stay qing nian ting 5 minutes walk hotel right small supermarket, checked hotel room felt immediately relaxed specially mother- in-law worried hotel standard china time start travelling big smell face, felt sleep right away comfortable bed people complain bed hard love, bed double room 1.35 meter wide perfect adult kid share double room perfect 4, grand parents loved king-size room love bed too.all room clean designed, positive comment trip adviser forum regarding hotel standard true, great pool used everyday kids love, service hotel best hotels stayed world no problem beat star hotel point better, feel people worked hotel love jobs happy help heart, breakfast great large selection western eastern food kids specially liked fresh squeezed juice different fruit vegetables fresh milkshake, good coffee, day spend nearly hour breakfast charting eating enjoyable.storm gold key hotel deserve, stay arranged trip mutianyu great wall beijng duck dinner liqun kaoya local small hotong area great experience delicious beijing duck, booked ducks think father-in-law eat, storm helped booked 6 bullet- train ticks qingdao no additional charge, makes stay relaxed just busy tourists, spent 2 weeks qingdao hangzhou xi__Ç_©n stayed 4-5 star hotels including holiday inn hangzhou none hotels stayed beat good central plaza holiday inn beijing best, beijing october 8th day leave norway mother- in-law specially asked book hotel night china, enjoy minutes stay hotel.thanks storm working hotel, haugen familynorway,  "
10036,"great, new favorite sf hotel, minute trip landed san francisco no hotel reservation saturday night, 1am tried bargain places expensive booked.i just happened argonaut decided, gave better rate holiday inn, took minute feel super comfy, stayed drake w pricey sf hotels, stay, great location brand new nice gym excellent service staff.i liked nautical theme thought executed neat, older conservative guests not like beats generic hotel decor hands, try,  "
10037,"great stay garden inn recently stayed weekend teenage son adult niece, good location blocks walk heart bourbon street, got great rate booked website, rooms large plenty space 3, beds comfortable, entire hotel lobby hallways rooms clean looked new, quiet hard tell guests floor, housekeeping great n't tell floor saw cart, went saturday a.m. returned addition cleaning room houskeeping neatly lined shoes wall placed toothbrushes glass organized toiletries bathroom counter, did eat breakfast grill buffet 10.95 make omelets pancakes french toast, order, staff friendly attentive, hotels offer free high speed internet room, recommend hotel great stay close not quarter,  "
10038,"unbelievable london hotel stayed wedding night nights fantastic experience remember rest lives.we arrived 2am wedding reception finished, arrival greeted butler/receptionist congratulated took straight room, room decorated rose petals bed bunches roses floating candles, romantic just needed end exciting day.we informed butler absolutley starving having eaten little reception quickly tray goodies cheese toast chocolates yoghurts brought room.the bed comfortable bed planet, bathroom equisite showers heated towel rail large sink lots lotions etc.in morning brought breakfast bed sleeping did n't notice butler bringing breakfast placing bed time wake, breakfast huge delicious, really did n't feel like middle central london.we definately stay just need excuse given actually live london,  "
10039,"absolutely loved excellence, boyfriend stayed excellence punta cana 2/8 2/15 wonderful time, friends coming sunday great time wished stayed longer, say ride resort horrible scary saw life flash eyes couple times hour half got resort stresses traveling faded away, greeted w/a wet towel wonderful people, resort amazing, stayed club great gave champagne checked private concierge lobby internet accessibility food fabulous, food good, loved breakfast buffet make omelet, asian restuarant favorite friends raved french restaurant, room service great, anytime night soo nice, loved pizza, beach little rough did n't past knees rough did n't stop people, boyfriend asked marry night beach laying hammock magical, did dinner night beach windy romantic windy, pool beautiful, fruit hits bit bring tums need, overall loved, definitely rough ride airport,  "
10040,"great place stay nyc pleased stay hotel visiting nyc, check-in breeze room clean neat, staff pleasant helpful, absolutely no complaints hotel viewpoint definitely stay, subway 7 min, walk hotel, battery park boats ellis island wtc site walking distance free shuttle, hotel located vicinity brooklyn bridge, parking available street private parking garage, hotel allowed check bags early arrival departure sightsee, noise not problem room overlooked pearl st. beds absolutely wonderful, just great place stay visiting nyc,  "
10041,"nice hotel great location, spent 4 days cartwright time san francisco wanted central, chose based trip advisor reviews.the hotel just union square great base travel city, 5-10 minute walk major shops bart station takes airport c30 min trip, cable cars taxis easy catch outside cartwright.some reviews said rooms really small, fine not huge not small, newly decorated clean, building work ongoing finish end march hotel staff said room away great, did n't problems noise builders did friendly courteous.the said hotel staff helpful, hotel provided basic free breakfast did free wine tasting thing evening got guests together.so really solid hotel unbeatable location,  "
10042,"winner, despair confronted hotels available barcelona, noticed claris read owner collection antiquities features hotel, felt set claris apart booked, right beginning felt right choice, e-mailed hotel left request quiet non-smoking room assured, arrived room n't quite ready shown nice bar offered free champagne olives crisps excellent way start weekend, wonderful fountains sculptures open courtyard seen glass elevators ascended floor, room beautifully decorated various woods just right size overlooked quiet comfortable, sightseeing hours returned bath dinner knocking door offer selection bath salts oils, chose lavender lovely bath flowers floating, went hotel restaurant east 47 offering special mushroom tasting menu selected, proved memorable meals dish exquisite service not better, waiter helped choose unusual bottle local white wine delicious went dishes, breakfast massive presented delicious wide variety food suit taste, location excellent close amazing gaudi buildings not far walk gothic district, taxis available, staff amazingly friendly helpful going far check flight print boarding passes day left, ca n't think better place stay highly recommend, way decent pool roof cold use november good reason warmer weather, try place not sorry, trip really special especially little museum antiquities n't miss,  "
10043,"highly recommended reserved hotel basis reviewers not disappointed, excellent rooms big comfortable bed good service polite english- french-speaking staff location n't possibly better, metro bus taxis sightseeing nightlife, 40/night hotels.com great value-for-money.furthermore business traveller used sterility holiday inns hiltons novotels hotel extra bit character allows maximum rating.highly recommended,  "
